"","id","product","c_q_scl_powder_overall_liking","c_q_scl_powder_appearance_liking","c_q_scl_powder_aroma_liking","c_q_cata_powder_easy_to_prepare","c_q_cata_powder_dissolve_quickly","c_q_cata_powder_lumps","c_q_cata_powder_foamy","c_q_cata_powder_mild","c_q_cata_powder_milky","c_q_cata_powder_sweet","c_q_cata_powder_off_notes","c_q_cata_powder_nondairy_notes","c_q_cata_powder_natural_color","c_q_cata_powder_easy_scoop","c_q_scl_milk_preparation_liking","c_q_scl_milk_pretaste_appearance_liking","c_q_scl_milk_pretaste_overall_liking","c_q_scl_milk_posttaste_aroma_liking","c_q_scl_milk_posttaste_taste_liking","c_q_cata_milk_easy_prepare","c_q_cata_milk_easy_dissolve","c_q_cata_milk_lumps","c_q_cata_milk_low_foam","c_q_cata_milk_milk","c_q_cata_milk_milky","c_q_cata_milk_sweet","c_q_cata_milk_dairy_off_notes","c_q_cata_milk_smooth","c_q_cata_milk_natural_color","c_q_cata_milk_residue_bottle","c_q_scl_empty_bottle_appearance_liking","c_q_scl_empty_bottle_aroma_liking","c_q_scl_empty_bottle_overall_liking","c_s_organic","c_s_location","t_s_gender","c_s_age_group","c_s_brand_use","c_s_parent_type","c_s_child_age","c_s_child_gender","c_s_relationship","c_s_responsible_primary_care","c_s_responsible_purchase_product_child","c_s_breastfed","c_s_breastmilk_in_bottle","c_s_breastfed_duration","c_s_format","c_s_given_brand","c_s_current_brand","c_s_brand_reason","c_s_working_status","c_s_social"
"5636",6095,"Hero Nutrasense IF",8,10,10,1,1,2,2,1,1,1,2,2,1,1,10,10,10,10,10,1,1,1,2,2,1,1,1,1,1,1,7,8,9,2,6,1,2,1,2,1,1,2,3,3,0,1,2,2,"3 4 7 14",3,0,1,1
"5637",6096,"Hero Nutrasense IF",9,8,8,1,1,2,1,1,1,1,1,2,1,1,8,7,9,9,9,1,1,1,2,1,2,1,2,2,1,2,7,6,7,1,6,2,4,2,2,9,1,1,2,2,0,0,0,2,"1 2 6 8 11",11,0,4,1
"5638",6098,"Hero Nutrasense IF",8,9,7,1,1,2,2,1,1,1,1,1,1,1,8,8,7,6,7,1,1,2,2,1,1,2,1,1,1,2,8,7,8,2,6,1,1,2,2,2,1,2,2,2,2,2,0,1,"6 14",14,0,2,2
"5639",6099,"Hero Nutrasense IF",8,8,8,1,1,2,1,1,1,1,2,2,1,1,9,8,8,10,9,1,1,1,1,1,1,1,1,1,1,2,7,5,8,1,6,1,1,1,2,8,2,2,2,3,0,2,0,1,"1 8",1,0,1,1
"5640",6100,"Hero Nutrasense IF",8,8,8,1,1,2,1,1,1,1,2,2,1,2,7,8,8,8,7,1,2,2,2,1,2,1,2,1,1,2,9,8,8,2,6,1,1,1,1,7,1,2,2,3,2,2,0,1,"3",3,0,1,2
"5641",6101,"Hero Nutrasense IF",9,8,8,1,1,2,1,1,1,1,1,2,1,1,8,8,8,7,8,1,1,2,1,1,1,1,1,1,1,2,7,6,8,2,6,2,4,2,2,7,1,1,1,2,0,0,0,2,"3 7 14",7,0,4,1
"5642",6103,"Hero Nutrasense IF",8,8,10,1,1,2,2,1,1,1,1,1,1,1,10,8,8,8,9,1,1,1,1,1,2,1,2,1,1,2,10,8,9,2,6,2,1,2,1,5,2,1,1,2,0,0,0,2,"3 7",7,0,4,1
"5643",6104,"Hero Nutrasense IF",10,10,10,1,1,2,2,1,1,2,2,2,1,1,10,9,10,10,10,1,1,1,1,1,1,2,2,1,1,1,10,9,10,1,6,1,4,2,2,1,2,2,3,3,0,0,0,2,"1 2 6 8",8,0,2,1
"5644",6105,"Hero Nutrasense IF",10,7,9,1,2,2,2,1,1,1,1,1,1,1,8,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,10,10,10,1,6,2,1,2,2,4,1,1,1,2,0,0,0,2,"1 2 6 8 9",8,0,4,1
"5645",6106,"Hero Nutrasense IF",10,10,10,1,1,2,2,1,1,1,2,2,1,1,10,10,10,10,10,1,1,1,1,1,1,2,2,1,1,1,9,10,10,1,6,1,3,1,2,10,1,2,3,3,0,0,0,2,"1 2 11",1,0,1,1
"5646",6107,"Hero Nutrasense IF",10,10,9,1,1,2,1,1,1,1,1,2,1,2,6,8,6,8,5,1,1,2,2,1,2,2,2,1,1,2,9,8,6,1,6,2,2,2,1,12,2,1,2,2,0,0,0,2,"2 6 8",8,0,1,1
"5647",6108,"Hero Nutrasense IF",10,10,10,1,2,2,1,1,1,2,1,2,1,1,10,10,10,10,10,1,1,1,1,1,1,2,2,1,1,1,10,10,10,1,6,2,3,1,2,5,1,1,2,2,0,0,0,2,"1 2 4 5 6 7",1,0,3,1
"5648",6109,"Hero Nutrasense IF",5,2,3,1,1,1,1,1,1,1,1,1,1,1,3,6,6,7,9,1,1,2,2,1,1,1,2,1,1,1,5,7,7,2,6,2,3,2,2,2,2,1,2,2,0,0,0,2,"3 7 14",7,0,3,1
"5649",6110,"Hero Nutrasense IF",8,7,9,1,1,2,1,1,1,1,1,2,1,1,9,10,9,7,2,1,1,1,1,2,2,2,2,1,1,2,8,5,7,1,6,1,2,2,2,4,1,2,2,2,1,1,2,1,"1 11",11,0,1,1
"5650",6111,"Hero Nutrasense IF",9,9,7,1,1,2,2,1,1,1,2,2,1,1,8,8,8,7,9,1,1,2,2,1,1,1,2,1,1,2,9,8,8,1,6,1,1,2,1,9,2,2,2,2,0,0,0,2,"11",11,0,2,1
"5651",6112,"Hero Nutrasense IF",10,10,10,1,1,2,2,1,1,1,2,2,1,1,10,10,10,10,10,1,1,1,1,1,1,1,2,1,1,1,8,9,9,2,6,2,2,1,1,6,2,1,2,2,0,0,0,2,"3 7 14",3,0,5,1
"5652",6113,"Hero Nutrasense IF",4,3,5,1,1,2,2,1,1,2,2,1,2,1,9,9,8,9,4,1,1,1,1,1,2,1,2,1,1,2,5,6,7,2,6,1,4,2,2,9,2,2,3,3,0,0,0,2,"3 7 14",7,0,1,1
"5653",6114,"Hero Nutrasense IF",10,5,7,1,1,1,1,1,2,1,2,1,1,2,9,7,9,8,10,1,1,1,1,1,1,1,2,1,1,2,8,5,7,1,6,1,4,2,1,11,2,2,3,3,0,0,0,2,"5 11",11,0,1,1
"5654",6116,"Hero Nutrasense IF",7,8,8,1,1,2,1,1,1,1,2,2,1,2,8,8,8,8,8,1,1,1,2,1,1,1,2,1,1,2,8,8,8,1,6,1,3,2,2,10,1,2,3,3,0,0,0,2,"4 5 6 8 9 10 11 12 13",10,0,1,2
"5655",6117,"Hero Nutrasense IF",10,9,9,1,1,2,1,1,1,1,1,2,1,1,9,10,10,9,10,1,1,1,2,1,1,1,1,1,1,1,9,9,10,1,6,2,4,1,2,11,2,1,2,2,2,2,0,2,"1 2",2,0,3,1
"5656",6119,"Hero Nutrasense IF",6,6,5,1,1,1,1,1,2,1,1,1,1,2,5,6,7,5,6,1,1,1,1,1,1,1,1,1,1,2,6,7,5,1,6,2,2,2,2,7,1,1,1,2,0,0,0,2,"4 5 10 11 12 13",13,0,4,1
"5657",6120,"Hero Nutrasense IF",8,7,8,1,1,2,1,1,1,1,2,1,1,1,7,7,6,4,8,1,1,1,2,1,1,1,2,1,1,2,5,6,6,1,6,2,3,2,1,1,2,1,2,2,0,0,0,2,"1 2 10 11 12",11,0,3,1
"5658",6121,"Hero Nutrasense IF",9,9,9,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,1,1,2,1,1,2,1,2,1,1,1,6,6,9,1,6,2,3,1,1,8,2,1,2,2,0,0,0,2,"4 5 6 7",5,0,3,1
"5659",6123,"Hero Nutrasense IF",8,7,8,1,1,2,1,1,1,1,1,2,1,1,7,7,8,7,6,1,1,2,2,1,1,1,2,1,1,2,8,6,6,1,6,1,3,2,1,8,1,2,3,2,1,1,1,1,"4 5 9",9,0,1,2
"5660",6124,"Hero Nutrasense IF",7,6,5,2,1,1,2,2,2,2,2,2,2,2,6,6,8,4,7,2,1,2,2,2,2,2,2,2,2,2,6,5,4,1,6,2,3,1,2,11,2,1,1,1,0,0,0,1,"1",1,0,3,1
"5661",6125,"Hero Nutrasense IF",10,10,8,1,1,2,2,1,1,1,2,2,1,1,10,10,10,8,8,1,1,1,1,1,1,1,2,1,1,2,10,8,8,2,6,2,1,1,1,5,1,1,1,2,0,0,0,2,"3 4 5 6 7 13",3,0,5,1
"5662",6126,"Hero Nutrasense IF",5,5,6,1,1,2,1,1,1,1,1,2,1,1,6,4,4,4,4,1,1,1,1,1,2,2,2,1,1,1,4,4,4,1,6,2,2,2,2,9,2,1,2,2,0,0,0,2,"1 8 13",13,0,3,1
"5663",6127,"Hero Nutrasense IF",6,5,4,1,1,2,2,1,1,1,1,1,1,1,6,5,5,7,7,1,1,1,1,1,1,1,2,1,1,2,6,6,6,1,6,1,3,1,1,10,1,2,2,2,1,0,4,2,"1 2 5 13",5,0,1,2
"5664",6130,"Hero Nutrasense IF",9,10,9,1,1,2,1,1,1,1,2,1,1,1,10,9,10,8,9,1,1,2,2,1,1,1,1,1,1,2,9,8,9,1,6,1,2,1,1,3,2,2,1,2,2,2,0,1,"1",1,0,2,2
"5665",6131,"Hero Nutrasense IF",7,7,8,1,1,2,2,1,1,2,2,2,1,1,8,7,8,8,7,1,1,1,1,1,1,2,2,1,1,2,7,8,8,1,6,1,4,1,2,8,2,2,3,2,0,2,0,2,"1 2 4 7 10",4,0,1,2
"5666",6133,"Hero Nutrasense IF",5,6,5,1,1,1,1,1,1,1,1,2,1,1,6,6,6,5,6,1,2,2,1,1,2,1,1,1,1,1,6,7,7,1,6,2,3,1,1,10,2,1,2,2,0,0,0,2,"1 2 10 11",1,0,3,1
"5667",6135,"Hero Nutrasense IF",9,8,9,1,1,2,1,1,1,1,1,2,1,1,7,6,7,9,7,1,1,1,1,2,1,1,2,2,1,2,6,4,6,1,6,1,2,1,2,4,1,2,2,3,0,0,0,1,"4 10 12",4,0,1,1
"5668",6136,"Hero Nutrasense IF",8,7,8,1,2,2,1,2,1,1,1,1,1,1,8,6,7,7,8,1,1,1,1,1,1,1,2,2,1,1,8,8,9,1,6,1,1,2,2,8,2,2,2,2,0,0,0,1,"1 2 6 12",12,0,2,1
"5669",6137,"Hero Nutrasense IF",9,10,9,1,1,2,2,1,1,2,2,1,1,1,10,10,10,10,8,1,1,1,1,1,1,1,1,1,1,1,10,10,6,2,6,2,1,1,1,4,2,1,2,2,0,0,0,2,"1 2 3 7",3,0,5,1
"5670",6139,"Hero Nutrasense IF",4,7,6,2,1,1,1,1,1,1,2,2,1,2,6,3,3,2,3,1,1,1,2,1,1,2,2,1,1,1,7,5,7,1,6,2,2,1,2,9,1,1,2,3,1,1,2,1,"2 4",2,0,3,2
"5671",6143,"Hero Nutrasense IF",8,8,8,1,1,2,1,1,1,1,1,2,1,1,8,9,9,7,6,1,1,2,2,1,2,2,1,1,1,2,7,7,9,1,6,2,1,1,1,3,1,1,1,2,0,0,0,1,"1 2 5 6 9 12",5,0,2,1
"5672",6144,"Hero Nutrasense IF",8,8,9,1,1,1,2,1,1,1,2,1,1,1,9,9,9,9,9,1,1,1,1,1,1,1,2,1,1,2,8,9,9,2,6,1,2,2,1,11,1,2,3,2,0,0,0,2,"3 6 7",7,0,1,1
"5673",1001,"Kruidvat FO",9,10,10,1,1,2,2,2,1,1,2,2,1,1,8,9,7,8,4,1,1,2,2,1,1,2,2,1,1,1,6,7,6,2,1,2,2,1,1,7,2,1,3,3,2,2,0,2,"1 2 3",3,0,3,1
"5674",1002,"Kruidvat FO",10,9,8,1,1,2,2,1,1,1,2,2,1,1,7,8,8,8,8,1,1,1,1,1,1,2,2,1,1,2,8,8,8,1,1,2,4,2,2,11,1,1,2,2,2,2,0,2,"19",19,0,2,2
"5675",1003,"Kruidvat FO",4,5,5,2,2,2,1,1,1,2,2,1,2,1,3,3,3,2,4,2,2,1,2,1,1,2,2,2,1,2,5,6,5,1,1,2,1,2,1,5,1,1,2,2,2,2,0,1,"17",17,0,2,1
"5676",1004,"Kruidvat FO",8,8,8,1,1,2,1,1,1,1,1,1,1,1,8,8,9,8,8,1,1,1,1,1,1,1,1,1,1,1,7,8,8,1,1,2,3,2,2,6,1,1,1,1,1,2,2,2,"20",20,0,3,2
"5677",1005,"Kruidvat FO",9,9,9,1,1,2,2,1,1,2,2,1,1,1,8,7,8,8,3,1,1,1,1,1,2,2,2,1,1,1,7,6,5,1,1,2,3,2,1,6,1,1,1,1,2,2,0,1,"19",19,0,2,1
"5678",1006,"Kruidvat FO",6,7,5,1,1,2,2,1,1,2,2,1,1,1,7,6,7,7,7,1,1,2,2,1,1,1,2,1,1,2,7,7,7,1,1,2,2,1,2,2,2,1,1,1,0,1,2,1,"2",2,0,3,2
"5679",1007,"Kruidvat FO",8,8,8,1,1,1,2,1,1,1,2,2,1,1,8,8,8,8,9,1,1,1,1,1,1,2,1,1,1,2,9,10,9,1,1,2,4,1,2,6,1,1,3,3,2,2,0,2,"15",15,0,1,1
"5680",1008,"Kruidvat FO",9,8,9,1,1,2,2,1,1,1,2,2,1,1,9,9,9,8,7,1,1,2,1,1,1,1,1,1,1,1,8,9,9,1,1,2,3,1,2,12,2,1,1,1,1,1,1,1,"2",2,0,1,1
"5681",1009,"Kruidvat FO",6,8,8,1,1,2,2,1,1,2,1,2,1,1,7,9,9,9,8,1,1,1,1,1,1,2,1,1,1,1,9,9,9,1,1,2,3,1,1,5,2,1,3,3,2,2,0,2,"15",15,0,1,1
"5682",1010,"Kruidvat FO",10,10,10,1,1,2,2,1,1,2,2,2,1,1,10,10,10,10,8,1,1,1,2,1,1,2,2,1,1,1,8,9,10,1,1,2,4,2,2,7,1,1,3,3,2,2,0,1,"19",19,0,1,2
"5683",1011,"Kruidvat FO",6,7,8,1,1,1,1,1,1,1,1,1,1,1,6,7,7,5,7,2,1,1,1,1,2,1,1,1,2,2,7,7,8,1,1,1,3,1,2,11,1,2,3,3,2,2,0,2,"1",1,0,1,2
"5684",1012,"Kruidvat FO",9,7,7,1,1,2,1,1,1,2,2,2,1,1,6,7,7,5,6,1,1,1,2,1,1,1,2,1,1,2,6,6,6,1,1,2,2,1,1,5,1,1,2,2,1,2,1,2,"1",1,0,3,2
"5685",1013,"Kruidvat FO",10,10,10,1,1,2,1,1,1,1,2,2,1,1,10,10,10,10,10,1,1,2,1,1,1,1,2,1,1,1,10,10,10,1,1,2,2,1,2,10,2,1,1,1,2,2,0,1,"15",15,0,2,2
"5686",1014,"Kruidvat FO",5,5,6,1,1,2,2,1,1,1,2,2,1,1,5,4,3,1,3,1,1,1,2,1,1,1,2,1,1,1,5,4,5,1,1,2,3,2,2,3,2,1,1,1,1,2,1,1,"19",19,0,2,1
"5687",1015,"Kruidvat FO",8,8,5,1,1,2,2,2,1,2,2,1,1,1,8,7,9,4,3,1,1,1,1,2,2,2,1,1,1,1,8,4,5,1,1,2,2,1,2,3,1,1,1,1,2,2,0,1,"2",2,0,3,2
"5688",1016,"Kruidvat FO",4,5,3,1,1,2,1,2,1,2,2,2,1,1,5,8,5,1,6,1,1,1,1,1,1,1,2,1,1,2,10,6,6,2,1,2,4,1,2,11,1,1,1,1,0,0,0,1,"3",3,0,4,2
"5689",1017,"Kruidvat FO",7,7,8,2,1,1,1,1,1,1,2,1,1,1,7,7,7,4,5,1,1,2,2,1,2,2,1,1,1,2,7,4,5,1,1,1,2,2,1,7,2,2,3,3,2,2,0,2,"19",19,0,1,1
"5690",1018,"Kruidvat FO",8,7,7,1,1,2,2,1,1,1,2,1,1,1,7,7,7,7,5,1,1,1,1,1,1,1,2,1,1,1,8,7,8,1,1,1,4,2,2,11,1,2,1,1,2,2,0,1,"19",19,0,2,1
"5691",1019,"Kruidvat FO",8,9,7,1,1,2,2,2,1,1,2,2,1,1,9,6,8,7,3,1,1,1,2,2,2,1,1,1,2,1,9,5,5,1,1,2,2,1,1,3,1,1,3,2,2,2,0,2,"2",2,0,3,2
"5692",1020,"Kruidvat FO",10,6,10,2,2,1,1,1,1,1,2,2,1,2,10,10,10,10,10,1,1,1,2,1,1,2,1,1,1,1,10,7,9,1,1,2,3,2,2,11,1,1,2,2,1,2,3,1,"15 21",21,0,3,2
"5693",1021,"Kruidvat FO",7,7,5,1,1,2,1,1,1,1,1,1,1,1,7,7,8,8,6,1,1,1,1,1,2,2,1,1,1,1,8,7,7,1,1,2,3,2,2,5,2,1,1,1,0,1,3,2,"20",20,0,2,2
"5694",1022,"Kruidvat FO",10,10,10,1,1,2,2,1,2,2,2,1,1,1,10,10,10,10,8,1,1,2,2,1,2,1,1,1,1,2,10,7,9,1,1,2,2,1,2,11,1,1,1,1,2,2,0,1,"15",15,0,1,2
"5695",1023,"Kruidvat FO",6,8,8,1,1,1,1,1,1,1,1,2,1,1,7,5,6,7,6,1,2,2,1,2,2,2,2,2,1,2,7,8,5,1,1,2,2,1,1,4,2,1,1,1,2,2,0,1,"2",2,0,1,1
"5696",1024,"Kruidvat FO",7,6,6,1,1,2,2,1,1,1,2,2,1,1,7,6,7,6,6,1,1,1,1,1,1,1,1,1,1,1,7,7,6,1,1,2,4,1,2,7,2,1,1,1,0,1,2,2,"3 15",15,0,1,1
"5697",1025,"Kruidvat FO",10,10,10,1,1,1,1,1,1,1,1,1,1,1,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,10,10,10,1,1,2,1,1,1,6,2,1,1,1,2,2,0,1,"1",1,0,1,1
"5698",1026,"Kruidvat FO",3,3,4,1,1,1,1,2,1,1,1,1,1,1,6,5,6,6,5,1,1,2,1,1,1,1,1,1,1,1,6,7,6,1,1,2,2,1,1,3,2,1,3,3,2,2,0,1,"15",15,0,1,1
"5699",1027,"Kruidvat FO",10,10,8,1,1,2,2,1,1,1,2,1,1,1,8,8,9,7,8,1,1,1,2,1,1,1,1,1,1,2,8,8,8,2,1,1,1,2,1,5,2,2,3,3,2,2,0,1,"16",16,0,1,2
"5700",1028,"Kruidvat FO",9,9,9,1,1,2,2,1,1,1,2,2,1,1,9,9,9,9,7,1,1,1,1,2,1,1,1,1,1,1,9,9,8,1,1,2,4,2,2,11,2,1,3,3,1,1,2,2,"19",19,0,1,1
"5701",1029,"Kruidvat FO",5,5,5,1,2,2,1,1,1,2,2,2,1,1,3,5,5,5,1,2,2,2,2,2,2,2,2,2,2,2,4,4,2,1,1,1,1,1,2,8,2,1,3,3,2,2,0,2,"15",15,0,2,2
"5702",1030,"Kruidvat FO",9,9,9,1,1,2,2,1,1,1,1,1,1,1,9,9,9,8,9,1,1,1,2,1,1,1,2,1,1,1,8,8,9,1,1,2,4,2,2,11,2,1,2,2,1,1,2,2,"19",19,0,2,2
"5703",1031,"Kruidvat FO",6,8,8,1,1,1,2,2,1,1,2,2,1,1,7,8,5,3,6,1,1,1,1,2,1,1,1,1,1,1,10,5,6,1,1,2,1,1,2,12,1,1,1,1,2,2,0,2,"2",2,0,4,2
"5704",1032,"Kruidvat FO",10,10,10,1,1,2,2,1,1,1,2,2,1,1,10,10,10,10,10,1,1,1,1,1,1,1,2,1,1,2,10,10,10,1,1,2,4,1,2,10,2,1,1,1,1,1,2,2,"1",1,0,2,1
"5705",1033,"Kruidvat FO",7,7,7,1,1,2,1,1,1,2,2,1,1,1,8,8,8,6,7,1,1,1,1,1,1,1,1,1,1,1,8,7,8,1,1,1,4,2,1,11,1,2,3,3,2,2,0,1,"19",19,0,1,2
"5706",1034,"Kruidvat FO",4,4,2,1,1,2,2,1,1,2,2,1,1,1,3,3,2,3,7,1,1,2,1,1,1,2,2,1,1,2,10,10,7,1,1,2,3,1,1,10,1,1,3,3,2,2,0,1,"15 19",15,0,2,2
"5707",1035,"Kruidvat FO",10,10,6,1,1,1,2,1,1,1,2,1,1,1,9,6,6,6,8,1,1,1,2,1,1,1,1,1,1,2,6,8,7,1,1,2,3,2,2,7,1,1,1,1,1,2,2,2,"19",19,0,2,2
"5708",1036,"Kruidvat FO",9,10,10,1,1,2,1,1,1,1,1,1,1,1,9,9,9,9,10,1,1,1,1,1,1,1,1,1,1,1,10,9,9,1,1,1,1,2,1,6,1,2,3,3,2,2,0,1,"19",19,0,2,2
"5709",1037,"Kruidvat FO",10,10,8,1,1,1,2,2,1,2,2,1,1,1,10,9,10,10,10,1,1,1,1,1,1,1,1,1,1,1,10,10,10,1,1,2,3,1,2,7,1,1,1,1,2,2,0,2,"1 2 20",2,0,4,2
"5710",1038,"Kruidvat FO",7,8,10,1,1,2,2,1,2,2,2,2,1,1,7,7,6,4,6,1,1,1,2,1,1,1,2,1,1,2,8,5,6,1,1,1,3,2,2,5,2,2,3,3,2,2,0,2,"19",19,0,3,2
"5711",1039,"Kruidvat FO",2,2,2,1,1,1,1,1,1,1,1,1,1,1,6,6,5,6,4,1,1,1,1,1,1,1,2,1,1,1,5,5,6,1,1,2,3,1,1,4,2,1,2,2,2,2,0,1,"15",15,0,2,1
"5712",1040,"Kruidvat FO",3,2,3,1,1,1,1,2,2,1,1,1,1,1,4,4,3,3,3,1,1,2,1,1,1,1,1,1,1,1,2,4,4,1,1,2,2,1,1,12,2,1,2,2,2,2,0,2,"15",15,0,2,2
"5713",1041,"Kruidvat FO",10,10,10,1,1,2,2,1,1,1,1,1,1,1,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,1,10,10,10,1,1,2,1,1,1,6,2,1,2,2,2,2,0,1,"1",1,0,3,1
"5714",1042,"Kruidvat FO",7,6,6,1,1,1,1,1,1,1,1,1,1,1,9,4,5,6,6,1,1,1,1,2,2,1,1,2,1,2,5,6,6,1,1,2,4,2,2,12,1,1,1,1,2,2,0,1,"15 21",21,0,2,2
"5715",1043,"Kruidvat FO",8,8,8,1,1,1,1,1,2,2,2,1,1,1,9,9,9,8,8,1,1,1,1,1,1,2,2,1,1,1,9,9,9,1,1,2,1,1,2,11,1,1,1,1,2,2,0,2,"15",15,0,3,2
"5716",1044,"Kruidvat FO",10,10,4,1,1,2,1,1,1,1,2,2,1,1,10,7,4,5,2,1,1,1,1,1,2,1,1,1,2,1,3,7,5,1,1,2,2,1,2,6,2,1,1,1,2,2,0,1,"15",15,0,2,1
"5717",1045,"Kruidvat FO",8,7,7,1,1,2,2,2,1,2,2,2,1,1,9,8,8,9,8,1,1,2,2,1,1,1,1,1,1,1,8,8,9,1,1,2,2,1,1,11,2,1,1,3,1,1,3,1,"1",1,0,1,1
"5718",1046,"Kruidvat FO",8,9,8,1,1,2,2,1,1,1,2,2,1,1,9,7,6,9,9,1,1,2,2,1,1,1,2,1,1,1,7,9,8,1,1,2,2,2,1,10,1,1,3,1,1,1,2,1,"19",19,0,4,2
"5719",1047,"Kruidvat FO",5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,1,2,3,1,2,6,2,1,1,1,1,2,2,1,"2",2,0,3,2
"5720",1048,"Kruidvat FO",8,8,8,1,1,1,1,1,1,1,1,1,1,1,9,9,8,7,8,1,2,1,2,1,1,1,1,1,1,1,8,8,9,2,1,2,4,2,2,11,1,1,3,3,2,2,0,1,"16",16,0,1,1
"5721",1049,"Kruidvat FO",6,6,5,1,1,2,2,1,1,1,1,1,1,1,6,6,6,5,5,1,1,2,2,1,1,1,2,1,1,1,4,4,5,1,1,2,1,1,1,5,2,1,1,2,1,2,1,1,"1",1,0,3,1
"5722",1050,"Kruidvat FO",5,5,5,1,2,2,1,1,1,1,1,1,2,1,5,5,5,5,5,1,1,1,1,1,1,1,1,1,2,1,5,5,5,1,1,2,2,1,2,6,2,1,1,1,2,2,0,1,"15",15,0,3,2
"5723",1051,"Kruidvat FO",7,6,7,1,1,2,1,2,1,1,2,2,1,1,7,7,7,6,6,1,1,2,2,2,1,1,1,1,2,1,6,6,7,1,1,2,1,1,2,2,2,1,1,1,2,2,0,2,"2",2,0,3,1
"5724",1052,"Kruidvat FO",6,10,9,1,1,2,1,1,1,1,1,1,1,1,9,9,8,10,8,1,1,2,2,1,1,1,1,1,1,2,10,2,2,1,1,2,3,1,1,5,1,1,1,1,2,2,0,2,"15",15,0,1,1
"5725",1053,"Kruidvat FO",6,1,8,1,1,1,2,1,1,1,1,1,1,1,9,7,8,4,8,1,1,2,1,1,1,1,2,2,1,1,9,9,8,1,1,2,3,1,1,8,2,1,1,2,2,2,0,1,"15",15,0,2,1
"5726",1055,"Kruidvat FO",8,6,6,1,1,1,1,1,1,1,1,1,1,1,6,6,5,5,6,1,1,1,1,1,1,2,1,1,1,1,5,5,5,2,1,2,3,1,2,11,1,1,2,2,1,1,2,2,"1 2 3",3,0,2,1
"5727",1056,"Kruidvat FO",7,7,3,1,1,2,1,1,1,2,1,1,1,1,8,8,7,6,3,1,1,1,1,1,1,2,1,1,1,2,6,7,6,1,1,2,3,2,2,12,2,1,2,2,1,1,3,2,"19",19,0,1,1
"5728",1057,"Kruidvat FO",7,9,8,1,1,2,2,1,2,1,2,2,1,1,7,7,8,7,7,1,1,1,2,1,2,1,2,1,2,1,7,8,6,1,1,2,1,1,2,10,2,1,3,3,1,2,2,1,"1",1,0,2,2
"5729",1058,"Kruidvat FO",10,10,10,1,1,2,1,2,1,2,2,1,1,1,10,10,10,10,9,1,1,1,1,1,1,1,1,1,1,1,10,10,10,1,1,2,3,1,1,5,2,1,1,1,2,2,0,1,"15",15,0,2,2
"5730",1059,"Kruidvat FO",8,5,7,1,1,1,1,1,1,1,1,1,1,1,7,5,6,7,6,1,1,1,1,1,1,1,1,1,1,1,6,6,6,2,1,2,4,2,2,6,1,1,1,1,0,1,3,2,"16",16,0,1,1
"5731",1060,"Kruidvat FO",9,8,9,1,1,2,2,1,1,2,2,2,1,1,7,9,9,9,9,1,1,1,2,1,1,2,2,1,1,2,9,9,9,1,1,2,4,1,2,9,1,1,1,1,2,2,0,2,"15",15,0,2,2
"5732",1061,"Kruidvat FO",8,8,5,1,1,2,1,1,1,1,1,2,1,1,8,8,8,5,6,1,1,1,1,1,1,1,1,2,1,2,7,5,8,1,1,1,2,1,1,5,1,2,3,3,2,2,0,1,"15",15,0,1,2
"5733",1062,"Kruidvat FO",7,8,7,1,1,2,2,1,1,1,2,1,1,1,8,8,6,7,8,1,1,1,1,1,1,1,1,1,1,1,8,8,7,1,1,2,3,2,2,11,1,1,3,3,2,2,0,1,"19",19,0,2,1
"5734",1063,"Kruidvat FO",10,10,10,1,1,2,2,1,1,2,2,2,1,1,10,10,10,10,9,1,1,2,2,1,1,1,2,1,1,1,10,10,10,1,1,2,2,1,2,4,1,1,1,1,2,2,0,2,"15",15,0,2,2
"5735",1064,"Kruidvat FO",3,4,4,1,1,2,1,2,2,2,2,1,1,1,4,4,4,4,4,2,1,1,2,2,2,2,1,1,1,2,4,4,4,1,1,1,2,1,1,5,1,2,3,3,2,2,0,1,"2",2,0,1,1
"5736",1065,"Kruidvat FO",8,9,7,1,1,1,1,1,1,1,1,1,1,1,8,8,9,9,8,1,1,1,1,1,1,1,1,1,1,1,9,9,8,1,1,2,4,2,2,6,1,1,1,1,1,1,4,1,"19",19,0,2,1
"5737",1066,"Kruidvat FO",8,7,7,1,1,2,1,1,1,1,1,1,1,1,3,6,6,5,5,2,1,1,1,1,1,2,1,1,1,1,6,7,7,2,1,2,2,1,1,5,1,1,1,1,2,2,0,1,"3",3,0,2,2
"5738",1067,"Kruidvat FO",4,4,5,1,2,2,1,1,1,2,2,2,1,2,4,5,5,4,5,1,1,1,1,1,1,2,2,2,2,2,5,6,7,1,1,1,3,1,1,8,1,2,1,1,2,2,0,1,"2",2,0,1,1
"5739",1068,"Kruidvat FO",7,7,7,1,1,2,2,1,1,2,1,1,1,1,7,7,7,7,6,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,2,3,1,1,12,1,1,1,1,0,1,4,1,"1",1,0,3,2
